"","Sample Name","AD","ASD","Control","PD","Pred","True"
"1230","SRR16229706",0.362063260419036,0.00861469389701612,0.193142031235918,0.43618001444803,"PD","ASD"
"1231","SRR16229707",0.0154837045801256,0.0452867447534958,0.593642572713176,0.345586977953203,"Control","ASD"
"1232","SRR16229708",0.213775349164457,0.1785245750855,0.540838431695231,0.0668616440548124,"Control","ASD"
"1233","SRR16229709",0.203446166555595,0.389766780119515,0.240132126368414,0.166654926956475,"ASD","ASD"
"1234","SRR16229710",0.227651113649039,0.386653480205538,0.0700074703990499,0.315687935746373,"ASD","ASD"
"1235","SRR16229711",0.364484434316139,0.124728577849438,0.404953999824379,0.105832988010044,"Control","ASD"
"1236","SRR16229712",0.162011803516441,0.103862647424154,0.419299343861869,0.314826205197536,"Control","ASD"
"1237","SRR16229713",0.0803431566247634,0.19995182998476,0.220565748169985,0.499139265220491,"PD","ASD"
"1238","SRR16229716",0.064105207680853,0.139476922326133,0.418582698264448,0.377835171728566,"Control","Control"
"1239","SRR16229717",0.189655664323511,0.495559603327702,0.190705450888537,0.124079281460249,"ASD","ASD"
"1240","SRR16229718",0.0424659783531924,0.0715272156689775,0.79466634038879,0.09134046558904,"Control","ASD"
"1241","SRR16229719",0.0875164848591075,0.335914948470366,0.538665483073692,0.0379030835968345,"Control","Control"
"1242","SRR16229727",0.0383816109232561,0.149507749654124,0.711592900091669,0.10051773933095,"Control","Control"
"1243","SRR16229728",0.179834344307206,0.595802624970204,0.0238269113225199,0.20053611940007,"ASD","Control"
"1244","SRR16229730",0.0445743473863111,0.0574953944888772,0.131015864246983,0.766914393877829,"PD","Control"
"1245","SRR16229734",0.117247459893332,0.446429833783143,0.176474153030097,0.259848553293428,"ASD","ASD"
"1246","SRR16229735",0.0521693891820995,0.478378893553765,0.399264058369652,0.0701876588944832,"ASD","ASD"
"1247","SRR16229737",0.0662533269926869,0.455008184704612,0.382604059309446,0.0961344289932546,"ASD","ASD"
"1248","SRR16229738",0.100827626597421,0.452147427111992,0.207120353108842,0.239904593181745,"ASD","ASD"
"1249","SRR16229739",0.0586153015803834,0.790349453841334,0.0747805621494623,0.0762546824288205,"ASD","ASD"
"1250","SRR16229740",0.0539980142139066,0.410796736180452,0.337598897072446,0.197606352533196,"ASD","ASD"
"1251","SRR16229741",0.255635584480183,0.221737326534221,0.317235657832178,0.205391431153418,"Control","ASD"
"1252","SRR16229742",0.0999400372091653,0.709282459564373,0.0672258444911063,0.123551658735356,"ASD","ASD"
"1253","SRR16229743",0.143387067558802,0.547485987535012,0.130134848683178,0.178992096223008,"ASD","ASD"
"1254","SRR16229744",0.275291800198183,0.47808473603022,0.133796634617588,0.112826829154009,"ASD","ASD"
"1255","SRR16229745",0.162629871039052,0.392841750475201,0.341495704782988,0.103032673702759,"ASD","ASD"
"1256","SRR16229746",0.218696784714319,0.569210377707428,0.0957906423545739,0.11630219522368,"ASD","ASD"
"1257","SRR16229747",0.216619788774089,0.361576470336229,0.141011961801577,0.280791779088105,"ASD","ASD"
"1258","SRR16229748",0.194163206432047,0.103372189410508,0.0253114390481424,0.677153165109303,"PD","ASD"
"1259","SRR16229749",0.344871728046346,0.0923440474886189,0.254658359376988,0.308125865088047,"AD","ASD"
"1260","SRR16229754",0.210002928047049,0.19952269782606,0.429736885004017,0.160737489122874,"Control","ASD"
"1261","SRR16229755",0.0444611168262173,0.272105578347663,0.359634589669537,0.323798715156584,"Control","Control"
"1262","SRR16229756",0.00884268650880032,0.0963802585619445,0.623167207251362,0.271609847677894,"Control","Control"
"1263","SRR16229757",0.202051161532272,0.167278846272572,0.214350949562882,0.416319042632273,"PD","Control"
"1264","SRR16229758",0.0831433063481624,0.0642703133438967,0.615291146243727,0.237295234064213,"Control","Control"
"1265","SRR16229759",0.0682685451284004,0.0218694107497037,0.841814858598466,0.0680471855234298,"Control","Control"
"1266","SRR16229760",0.730249736859493,0.0377067289848995,0.0893340756268792,0.142709458528728,"AD","Control"
"1267","SRR16229761",0.264665052532497,0.277557870253355,0.142236009015132,0.315541068199016,"PD","Control"
"1268","SRR16229762",0.142157570172294,0.539433684729608,0.120790581248225,0.197618163849873,"ASD","ASD"
"1269","SRR16229763",0.19281868979629,0.0648832120885817,0.0691677374729236,0.673130360642205,"PD","Control"
"1270","SRR16229764",0.172967157083305,0.631296214274185,0.0915300267536043,0.104206601888906,"ASD","Control"
"1271","SRR16229765",0.0705073832519899,0.0765251656380263,0.249849272179109,0.603118178930875,"PD","Control"
"1272","SRR16229766",0.0537175755526339,0.408266384484561,0.285001049326583,0.253014990636223,"ASD","Control"
"1273","SRR16229767",0.303944149577973,0.0409782585762323,0.355886084493369,0.299191507352425,"Control","Control"
"1274","SRR16229768",0.226869381667431,0.385145997644916,0.168259897480551,0.219724723207102,"ASD","Control"
"1275","SRR1999117",0.167263735185311,0.671453736327138,0.103416881942984,0.0578656465445673,"ASD","ASD"
"1276","SRR1999118",0.0608537488027574,0.0378232580106705,0.475682188811459,0.425640804375113,"Control","Control"
"1277","SRR1999119",0.293003009196063,0.363990819194626,0.0763407550070017,0.266665416602309,"ASD","ASD"
"1278","SRR1999120",0.345661680226265,0.0937547257559894,0.414086811187296,0.146496782830449,"Control","Control"
"1279","SRR1999121",0.0593913263031271,0.48077220567188,0.422395123939814,0.0374413440851785,"ASD","ASD"
"1280","SRR1999122",0.0648631998728253,0.359076584788519,0.410925161565634,0.165135053773021,"Control","Control"
"1281","SRR1999123",0.056008349619851,0.207069267493157,0.424809647347596,0.312112735539397,"Control","ASD"
"1282","SRR1999124",0.277692425806797,0.125723719460737,0.405726045201052,0.190857809531414,"Control","Control"
"1283","SRR1999125",0.160110412912137,0.398518569800516,0.231870856971422,0.209500160315924,"ASD","ASD"
"1284","SRR1999126",0.163368918316713,0.510711056695682,0.168093785530203,0.157826239457402,"ASD","ASD"
"1285","SRR1999127",0.290791078613048,0.3545575285386,0.260768846671713,0.0938825461766387,"ASD","ASD"
"1286","SRR1999128",0.135319113025641,0.0519822356151459,0.15670328613895,0.655995365220263,"PD","Control"
"1287","SRR1999129",0.204429851052869,0.215037807674465,0.155019012012588,0.425513329260079,"PD","ASD"
"1288","SRR1999130",0.147369302988038,0.136559845328829,0.5429260778911,0.173144773792034,"Control","Control"
"1289","SRR1999131",0.126187651193907,0.54996810327154,0.158982238359963,0.16486200717459,"ASD","ASD"
"1290","SRR1999132",0.015129788096374,0.0146232033720903,0.950603485946848,0.0196435225846883,"Control","Control"
"1291","SRR1999133",0.0983168155363687,0.538974009812415,0.223896586183959,0.138812588467257,"ASD","ASD"
"1292","SRR1999134",0.263989705414565,0.0982995040295822,0.427211957659875,0.210498832895977,"Control","ASD"
"1293","SRR1999135",0.0224804085581408,0.624041934272529,0.0588279327503868,0.294649724418944,"ASD","ASD"
"1294","SRR1999136",0.243492573388006,0.253885007915583,0.311912853451657,0.190709565244754,"Control","Control"
"1295","SRR1999137",0.341737587607483,0.386513102892225,0.182781191142981,0.0889681183573107,"ASD","ASD"
"1296","SRR1999138",0.300575780932786,0.0952486335394365,0.110700006634172,0.493475578893605,"PD","Control"
"1297","SRR1999139",0.074313148623255,0.41837614104853,0.133384090983924,0.373926619344291,"ASD","ASD"
"1298","SRR1999140",0.100250504632828,0.250410644067669,0.343656304310662,0.305682546988842,"Control","Control"
"1299","SRR1999141",0.227669729673292,0.559177542352471,0.127412603872247,0.0857401241019906,"ASD","ASD"
"1300","SRR1999142",0.068766325069197,0.189193447381491,0.667615487655522,0.0744247398937894,"Control","Control"
"1301","SRR1999143",0.193543859360917,0.1524159939732,0.532137028622063,0.12190311804382,"Control","ASD"
"1302","SRR1999144",0.239208363900296,0.042124701527736,0.272615968895043,0.446050965676925,"PD","Control"
"1303","SRR1999145",0.574365327693199,0.150439265283607,0.118234766577243,0.156960640445951,"AD","ASD"
"1304","SRR1999146",0.327140755899399,0.170497731902284,0.459422402818245,0.0429391093800713,"Control","Control"
"1305","SRR1999147",0.261335497661052,0.351002559361329,0.125933983510023,0.261727959467597,"ASD","ASD"
"1306","SRR1999148",0.0701737407104963,0.335284431202952,0.533121449451227,0.0614203786353246,"Control","Control"
"1307","SRR1999149",0.0725439233352994,0.266487876958806,0.628702555125393,0.0322656445805013,"Control","ASD"
"1308","SRR1999150",0.306279016860827,0.224263521683342,0.345242497330122,0.124214964125709,"Control","Control"
"1309","SRR1999151",0.204170991053,0.696478248019491,0.0374314396237892,0.0619193213037194,"ASD","ASD"
"1310","SRR1999152",0.0819648279349197,0.211729795930601,0.411617678269023,0.294687697865457,"Control","Control"
"1311","SRR1999153",0.0608300554396068,0.689358154150962,0.079893555006976,0.169918235402455,"ASD","ASD"
"1312","SRR1999154",0.158888697017086,0.154761176904305,0.489953010008407,0.196397116070201,"Control","Control"
"1313","SRR1999155",0.259483041705577,0.36092628106756,0.0613825915287954,0.318208085698068,"ASD","ASD"
"1314","SRR1999156",0.065962093676548,0.110889450178965,0.748362222331298,0.0747862338131892,"Control","Control"
"1315","SRR1999157",0.210156123841327,0.247624487811566,0.292666500458762,0.249552887888345,"Control","ASD"
"1316","SRR1999158",0.0321515886082663,0.252646081185058,0.523706145499825,0.191496184706851,"Control","Control"
"1317","SRR1999159",0.0615588710536427,0.631156922152366,0.207952949756545,0.0993312570374466,"ASD","ASD"
"1318","SRR1999160",0.239796384640769,0.308185427839987,0.378357745308002,0.0736604422112422,"Control","Control"
"1319","SRR1999161",0.17562320449283,0.34570719414919,0.308365380547616,0.170304220810364,"ASD","ASD"
"1320","SRR1999162",0.0598577552216938,0.726882873186899,0.0663891766416025,0.146870194949804,"ASD","ASD"
"1321","SRR1999163",0.27357809768823,0.307857076710292,0.391987036001078,0.0265777896003997,"Control","Control"
"1322","SRR1999164",0.0625519394053119,0.699580172131187,0.10066454349525,0.137203344968252,"ASD","ASD"
"1323","SRR1999165",0.00653226737449798,0.153976824340781,0.805754436798511,0.0337364714862107,"Control","Control"
"1324","SRR1999166",0.0901236535465708,0.443575818237604,0.295628320426958,0.170672207788867,"ASD","ASD"
"1325","SRR1999167",0.0681176190117943,0.279653590803762,0.492006157326607,0.160222632857837,"Control","Control"
"1326","SRR1999168",0.300100802318185,0.438202299735875,0.206980424300325,0.0547164736456141,"ASD","ASD"
"1327","SRR1999169",0.0778811966518327,0.0784688361738679,0.533272731061193,0.310377236113107,"Control","Control"
"1328","SRR1999170",0.246782955584122,0.0272140931029967,0.693777828739984,0.0322251225728971,"Control","Control"
"1329","SRR1999171",0.0560312409708766,0.798098894677336,0.109588924819327,0.0362809395324611,"ASD","ASD"
"1330","SRR1999172",0.127768505126197,0.632419006561213,0.161179544549081,0.0786329437635079,"ASD","ASD"
"1331","SRR1999173",0.110083503806481,0.649648383621688,0.216797008680441,0.02347110389139,"ASD","ASD"
"1332","SRR1999174",0.288033706601451,0.353506514168604,0.23472055314316,0.123739226086785,"ASD","ASD"
"1333","SRR1999175",0.196615562670905,0.568749122055728,0.036727811478221,0.197907503795146,"ASD","ASD"
"1334","SRR1999176",0.231243520983515,0.482363349210821,0.132121632672117,0.154271497133547,"ASD","ASD"
"1335","SRR1999177",0.056033301479091,0.26289748387527,0.572429414654992,0.108639799990647,"Control","Control"
"1336","SRR1999178",0.15533666306392,0.646802163958021,0.14735065234994,0.0505105206281198,"ASD","ASD"
"1337","SRR1999179",0.0660185729307929,0.744494904676627,0.0588650202802227,0.130621502112357,"ASD","ASD"
"1338","SRR1999180",0.148464955186512,0.473261099543248,0.0608840376304873,0.317389907639752,"ASD","Control"
"1339","SRR1999181",0.254337674083521,0.283639160008947,0.251100501694794,0.210922664212739,"ASD","ASD"
"1340","SRR1999182",0.125904738175281,0.710292882001041,0.0568200481161599,0.106982331707518,"ASD","ASD"
"1341","SRR1999183",0.101617025943285,0.60329342184853,0.154294212468293,0.140795339739892,"ASD","Control"
"1342","SRR1999184",0.206544179527586,0.562430976271566,0.1103547297077,0.120670114493148,"ASD","ASD"
"1343","SRR1999185",0.166355323754243,0.102392874583733,0.514918366788872,0.216333434873151,"Control","Control"
"1344","SRR1999186",0.291287071672527,0.175966216136495,0.0749307461000559,0.457815966090922,"PD","ASD"
"1345","SRR1999187",0.0474651142168196,0.486363275448859,0.0459670758157762,0.420204534518546,"ASD","ASD"
"1346","SRR1999188",0.0632300427878385,0.652631837100218,0.19392853849466,0.0902095816172835,"ASD","Control"
"1347","SRR1999189",0.215067979746382,0.485494163546452,0.121676382845679,0.177761473861487,"ASD","ASD"
"1348","SRR1999190",0.0300090070729025,0.839685492841856,0.0577889509553054,0.0725165491299362,"ASD","ASD"
"1349","SRR1999191",0.0493944242559599,0.762607039894327,0.102013470057909,0.0859850657918051,"ASD","Control"
"1350","SRR1999192",0.253920239386307,0.499126080651528,0.150923299262179,0.0960303806999852,"ASD","ASD"
"1351","SRR1999193",0.0874248525254929,0.470701230159852,0.228728993154198,0.213144924160457,"ASD","ASD"
"1352","SRR1999194",0.156642532689403,0.0454217772173646,0.721378557900422,0.076557132192811,"Control","Control"
"1353","SRR1999195",0.0369122193041158,0.820244836232439,0.0365089713729044,0.106333973090541,"ASD","ASD"
"1354","SRR1999196",0.292641634632562,0.0746452021493207,0.585968459057349,0.0467447041607678,"Control","Control"
"1355","SRR1999197",0.405737877449303,0.0262292290236019,0.453248979941822,0.114783913585274,"Control","ASD"
"1356","SRR1999198",0.0533587376789065,0.0784967236279398,0.366168975489978,0.501975563203175,"PD","Control"
"1357","SRR1999199",0.328472063669798,0.276322907524392,0.137576658441239,0.257628370364571,"AD","Control"
"1358","SRR1999200",0.0994432885609417,0.0240859565149943,0.837843717138343,0.0386270377857215,"Control","Control"
"1359","SRR1999201",0.116161726069669,0.490646200818243,0.305727576306756,0.0874644968053322,"ASD","ASD"
"1360","SRR1999202",0.362286835264027,0.411460219680168,0.159179162949573,0.0670737821062315,"ASD","Control"
"1361","SRR1999203",0.275921032561768,0.377084163268854,0.11499149064898,0.232003313520399,"ASD","Control"
"1362","SRR1999204",0.53155801207553,0.109904436206133,0.104987435093712,0.253550116624625,"AD","ASD"
"1363","SRR1999205",0.248810376100826,0.0419561233371468,0.182551870481336,0.526681630080692,"PD","ASD"
"1364","SRR1999206",0.112059471593819,0.316149531342145,0.422898866718977,0.148892130345059,"Control","Control"
"1365","SRR1999207",0.0855171168760286,0.426593550794793,0.126259192077178,0.361630140252,"ASD","ASD"
"1366","SRR1999208",0.197810575131525,0.145920504604657,0.432526613493442,0.223742306770375,"Control","Control"
"1367","SRR1999209",0.193711956686366,0.322191709703439,0.367512474167168,0.116583859443027,"Control","ASD"
"1368","SRR1999210",0.159592679199872,0.370272329605592,0.245483286812105,0.22465170438243,"ASD","ASD"
"1369","SRR1999211",0.125680081634884,0.715509812874457,0.0527583146871128,0.106051790803546,"ASD","ASD"
"1370","SRR1999212",0.0450224607011415,0.139870545624719,0.735284099684185,0.0798228939899543,"Control","Control"
"1371","SRR1999213",0.156331573140357,0.188142214349587,0.299605255030024,0.355920957480032,"PD","ASD"
"1372","SRR1999214",0.103332137984904,0.104954615497559,0.160691470061792,0.631021776455745,"PD","Control"
"1373","SRR1999215",0.0112078213345267,0.425234656924478,0.492463094851411,0.0710944268895849,"Control","Control"
"1374","SRR1999216",0.122804032486863,0.597561299722261,0.200666062644643,0.0789686051462332,"ASD","ASD"
"1375","SRR1999217",0.155288637446413,0.467217783077804,0.0629580860301552,0.314535493445628,"ASD","ASD"
"1376","SRR1999218",0.206500009191148,0.516087082480418,0.0404973916407205,0.236915516687714,"ASD","ASD"
"1377","SRR1999219",0.275011582024805,0.108036521657403,0.42389915827498,0.193052738042812,"Control","Control"
"1378","SRR5057576",0.125342186266987,0.350249220498693,0.308927408217883,0.215481185016437,"ASD","ASD"
"1379","SRR5057577",0.262560928705234,0.0418216106143738,0.432579995986306,0.263037464694086,"Control","Control"
